#id: 50053719
#name: Bpertussis Tohama I - Whole organism (Integrated)
#score: 5.6
#coverage: 29
#description: integrated dataset: weighted average of all Bpertussis Tohama I WHOLE_ORGANISM: 5.6, Coverage: 29
#organ: WHOLE_ORGANISM
#integrated: true
#weights: PXD001280_Hayes_Proteomics_2015_BPertussis_iron_excess:0.909;PXD002997_Lamberti_J_Proteomics_2016_Bpertussis:0.091;
#publication_year: 2023
#filename: 257313-WHOLE_ORGANISM-integrated.txt
#
#string_external_id	abundance
257313.BP0683	1057
257313.BP2785	1044
257313.BP1499	1039
257313.BP0009	1033
257313.BP3597	1030
257313.BP2190	1029
257313.BP2996	1020
257313.BP2702	1017
257313.BP3761	1014
257313.BP0005	1009
257313.BP3538	996
257313.BP1759	990
257313.BP2189	990
257313.BP1452	985
257313.BP0162	983
257313.BP3551	982
257313.BP2202	982
257313.BP3471	979
257313.BP3648	977
257313.BP3760	977
257313.BP3744	969
257313.BP1770	969
257313.BP1485	967
257313.BP2759	967
257313.BP2964	965
257313.BP3770	959
257313.BP1775	955
257313.BP3627	950
257313.BP0115	937
257313.BP2573	934
257313.BP2187	932
257313.BP2474	927
257313.BP3128	923
257313.BP3755	923
257313.BP2508	922
257313.BP0627	921
257313.BP3284	920
257313.BP3751	901
257313.BP0572	900
257313.BP1119	892
257313.BP1315	889
257313.BP0991	884
257313.BP0702	881
257313.BP3141	881
257313.BP3270	880
257313.BP1839	879
257313.BP0368	873
257313.BP1521	866
257313.BP1263	858
257313.BP2051	854
257313.BP1467	852
257313.BP0190	849
257313.BP0700	848
257313.BP0954	844
257313.BP3322	842
257313.BP2864	839
257313.BP3768	838
257313.BP1057	836
257313.BP3543	834
257313.BP2170	833
257313.BP2693	828
257313.BP3613	826
257313.BP2441	824
257313.BP3341	812
257313.BP2010	808
257313.BP2954	807
257313.BP2984	806
257313.BP3630	802
257313.BP2304	800
257313.BP2750	799
257313.BP2411	796
257313.BP1151	795
257313.BP1881	795
257313.BP0975	794
257313.BP1052	793
257313.BP2440	792
257313.BP2668	789
257313.BP3821	782
257313.BP0666	775
257313.BP2911	766
257313.BP2072	762
257313.BP2743	761
257313.BP2470	759
257313.BP0161	758
257313.BP0945	757
257313.BP2889	755
257313.BP1277	755
257313.BP1910	753
257313.BP0131	753
257313.BP1296	752
257313.BP2195	752
257313.BP2769	747
257313.BP2535	746
257313.BP3261	745
257313.BP3398	744
257313.BP0800	741
257313.BP2498	735
257313.BP1418	731
257313.BP1876	730
257313.BP3037	724
257313.BP3285	723
257313.BP0369	720
257313.BP2309	718
257313.BP3591	714
257313.BP1150	713
257313.BP3785	712
257313.BP3643	710
257313.BP2916	710
257313.BP3827	709
257313.BP1611	704
257313.BP2283	701
257313.BP1320	696
257313.BP2443	692
257313.BP3635	691
257313.BP1465	691
257313.BP3618	690
257313.BP3626	684
257313.BP0694	679
257313.BP1498	678
257313.BP3484	676
257313.BP0428	667
257313.BP3773	667
257313.BP3616	665
257313.BP2735	665
257313.BP1887	665
257313.BP0824	663
257313.BP3560	662
257313.BP0174	661
257313.BP1707	661
257313.BP3529	657
257313.BP0370	657
257313.BP1143	657
257313.BP1245	651
257313.BP1537	646
257313.BP1077	644
257313.BP2388	643
257313.BP1613	642
257313.BP3539	640
257313.BP0529	639
257313.BP2893	639
257313.BP3035	632
257313.BP3485	630
257313.BP0240	626
257313.BP0843	624
257313.BP2454	614
257313.BP1280	614
257313.BP3277	614
257313.BP3136	613
257313.BP0277	610
257313.BP2561	604
257313.BP1746	602
257313.BP1818	597
257313.BP3692	597
257313.BP3794	593
257313.BP1243	593
257313.BP3599	593
257313.BP0185	583
257313.BP2891	582
257313.BP0279	581
257313.BP0628	578
257313.BP3527	577
257313.BP1104	576
257313.BP3154	576
257313.BP2953	574
257313.BP0990	574
257313.BP1429	573
257313.BP0777	571
257313.BP3767	571
257313.BP1204	570
257313.BP0947	569
257313.BP3289	567
257313.BP3095	566
257313.BP0500	565
257313.BP1462	562
257313.BP3584	560
257313.BP2985	559
257313.BP1038	550
257313.BP2335	549
257313.BP0275	544
257313.BP2068	543
257313.BP0246	542
257313.BP2797	540
257313.BP1581	540
257313.BP1189	539
257313.BP1713	534
257313.BP0842	533
257313.BP3653	533
257313.BP2799	528
257313.BP2962	528
257313.BP1902	526
257313.BP0562	524
257313.BP1144	523
257313.BP3022	523
257313.BP3650	522
257313.BP1047	521
257313.BP0113	521
257313.BP2041	519
257313.BP0977	518
257313.BP2055	517
257313.BP1843	517
257313.BP2312	517
257313.BP0172	516
257313.BP1360	513
257313.BP0410	512
257313.BP1232	512
257313.BP1506	511
257313.BP2865	509
257313.BP0195	507
257313.BP1526	506
257313.BP0958	494
257313.BP0258	491
257313.BP2387	491
257313.BP0749	491
257313.BP2715	491
257313.BP1550	490
257313.BP3828	489
257313.BP2043	487
257313.BP3620	486
257313.BP0790	486
257313.BP2532	486
257313.BP2581	486
257313.BP1011	483
257313.BP3530	480
257313.BP1908	480
257313.BP2873	470
257313.BP0697	468
257313.BP3632	459
257313.BP0506	455
257313.BP3622	450
257313.BP3066	450
257313.BP1883	449
257313.BP0373	448
257313.BP1451	443
257313.BP1606	443
257313.BP3047	443
257313.BP3227	443
257313.BP3793	443
257313.BP2924	441
257313.BP0535	439
257313.BP1152	438
257313.BP1266	437
257313.BP2110	437
257313.BP0116	435
257313.BP2199	435
257313.BP3031	431
257313.BP0845	429
257313.BP1838	426
257313.BP0465	425
257313.BP3640	425
257313.BP3534	425
257313.BP2707	423
257313.BP2571	422
257313.BP2578	422
257313.BP3526	421
257313.BP3291	412
257313.BP3787	411
257313.BP0455	411
257313.BP3218	409
257313.BP3633	406
257313.BP3027	405
257313.BP0139	403
257313.BP3403	402
257313.BP1847	401
257313.BP0222	400
257313.BP0731	400
257313.BP2080	400
257313.BP3085	400
257313.BP3528	400
257313.BP1087	400
257313.BP0499	397
257313.BP1722	396
257313.BP0324	395
257313.BP0667	395
257313.BP2307	395
257313.BP2416	395
257313.BP3832	395
257313.BP0003	393
257313.BP1577	392
257313.BP1976	392
257313.BP2253	390
257313.BP3490	390
257313.BP3572	389
257313.BP1422	387
257313.BP3075	386
257313.BP2433	385
257313.BP3870	384
257313.BP1751	379
257313.BP0748	374
257313.BP3395	363
257313.BP2687	361
257313.BP0221	358
257313.BP2841	358
257313.BP2894	358
257313.BP3838	358
257313.BP0090	357
257313.BP1362	357
257313.BP2794	357
257313.BP3268	357
257313.BP0751	357
257313.BP1244	357
257313.BP0747	356
257313.BP2194	354
257313.BP1588	352
257313.BP2050	352
257313.BP2452	352
257313.BP2744	352
257313.BP3823	352
257313.BP2336	350
257313.BP3276	349
257313.BP3420	348
257313.BP1587	347
257313.BP3254	346
257313.BP1005	346
257313.BP2397	343
257313.BP1749	342
257313.BP2997	338
257313.BP3862	338
257313.BP2958	335
257313.BP2564	333
257313.BP2012	330
257313.BP2403	330
257313.BP0551	325
257313.BP2301	325
257313.BP2186	320
257313.BP2575	320
257313.BP2505	319
257313.BP3030	316
257313.BP3452	316
257313.BP3777	316
257313.BP0217	315
257313.BP1447	315
257313.BP2125A	315
257313.BP2445	315
257313.BP3456	315
257313.BP1254	314
257313.BP3575	313
257313.BP2507	311
257313.BP0121	310
257313.BP1702	309
257313.BP2699	309
257313.BP3771	309
257313.BP0573	309
257313.BP0033	309
257313.BP0484	309
257313.BP0259	308
257313.BP3784	308
257313.BP1192	307
257313.BP3036	307
257313.BP2447	305
257313.BP0248	304
257313.BP2786	304
257313.BP3639	304
257313.BP3699	304
257313.BP0093	304
257313.BP0178	304
257313.BP1535	303
257313.BP3489	300
257313.BP3229	298
257313.BP0197	292
257313.BP0718	291
257313.BP2726	289
257313.BP3778	287
257313.BP0038	285
257313.BP3734	283
257313.BP1527	272
257313.BP2444	272
257313.BP3326	272
257313.BP3559	272
257313.BP1731	271
257313.BP1578	268
257313.BP0101B	267
257313.BP0732	267
257313.BP0849	267
257313.BP0951	267
257313.BP1248	267
257313.BP2058	267
257313.BP2897	267
257313.BP3695	267
257313.BP2918	262
257313.BP1575	262
257313.BP3445	262
257313.BP2757	261
257313.BP0317	261
257313.BP0663	261
257313.BP1056	261
257313.BP1076	261
257313.BP2493	261
257313.BP3063	261
257313.BP3345	258
257313.BP0301	257
257313.BP0356	257
257313.BP0106	256
257313.BP1091	256
257313.BP3511	256
257313.BP2572	255
257313.BP3421	254
257313.BP2267	247
257313.BP2308	247
257313.BP3808	247
257313.BP1664	247
257313.BP2471	243
257313.BP0225	240
257313.BP2084	240
257313.BP1040	239
257313.BP3127	239
257313.BP2850	237
257313.BP3857	236
257313.BP2409	235
257313.BP2219	235
257313.BP2534	230
257313.BP3759	230
257313.BP2990	225
257313.BP3303	225
257313.BP3331	224
257313.BP3752	224
257313.BP2233	224
257313.BP1794	219
257313.BP0491	219
257313.BP1012	219
257313.BP1576	219
257313.BP1727	219
257313.BP1905	219
257313.BP2431	219
257313.BP2711	219
257313.BP3486	219
257313.BP3320	219
257313.BP2966	218
257313.BP3583	218
257313.BP3750	218
257313.BP0964	218
257313.BP2147	216
257313.BP0252	214
257313.BP1972	214
257313.BP3251	214
257313.BP1446	213
257313.BP1583	213
257313.BP2172	213
257313.BP2755	210
257313.BP3213	208
257313.BP0698	208
257313.BP3346	208
257313.BP0690	206
257313.BP3034	198
257313.BP1359	196
257313.BP1729	192
257313.BP2400	192
257313.BP1222	190
257313.BP0196	187
257313.BP0239	187
257313.BP0495	187
257313.BP3863	186
257313.BP2310	186
257313.BP1816	182
257313.BP0552	182
257313.BP2017	182
257313.BP3266	182
257313.BP3598	182
257313.BP1259	176
257313.BP1800	176
257313.BP1845	176
257313.BP3440	176
257313.BP3465	176
257313.BP3571	176
257313.BP0219	176
257313.BP0721	176
257313.BP2213	176
257313.BP2377	176
257313.BP2430	176
257313.BP3135	176
257313.BP3283	176
257313.BP2338	175
257313.BP2751	175
257313.BP2435	175
257313.BP0091	173
257313.BP1728	173
257313.BP1256	171
257313.BP3139	171
257313.BP0900	171
257313.BP1078	171
257313.BP1443	171
257313.BP1754	171
257313.BP1840	171
257313.BP2057	171
257313.BP2348	171
257313.BP1203	170
257313.BP2509	170
257313.BP1223	168
257313.BP1252	166
257313.BP1877	166
257313.BP3237	164
257313.BP2203	163
257313.BP2951	162
257313.BP2156	160
257313.BP3825	160
257313.BP0659	160
257313.BP1806	158
257313.BP0561	156
257313.BP3776	151
257313.BP3731	151
257313.BP0693	147
257313.BP3621	145
257313.BP2282	144
257313.BP2800	144
257313.BP1480	143
257313.BP0117	143
257313.BP0264	143
257313.BP3366	141
257313.BP2798	139
257313.BP3115	139
257313.BP0629	139
257313.BP0406	139
257313.BP0949	139
257313.BP1849	139
257313.BP2773	139
257313.BP3522	139
257313.BP2791	138
257313.BP1852	134
257313.BP3090	134
257313.BP3774	134
257313.BP0214	133
257313.BP0547	133
257313.BP1874	133
257313.BP2934	133
257313.BP3190	133
257313.BP3685	133
257313.BP0452	133
257313.BP3483	133
257313.BP3602	129
257313.BP1010	128
257313.BP1236	128
257313.BP1306	128
257313.BP1431	128
257313.BP1803	128
257313.BP2254	128
257313.BP2810	128
257313.BP3766	128
257313.BP0319	128
257313.BP1227	128
257313.BP3088	128
257313.BP3093	127
257313.BP1163	125
257313.BP1799	123
257313.BP1238	117
257313.BP3491	116
257313.BP1445	111
257313.BP2998	106
257313.BP0208	105
257313.BP2506	102
257313.BP1561	100
257313.BP1064	99.2
257313.BP0848	96.2
257313.BP0924	96.2
257313.BP0985	96.2
257313.BP1059	96.2
257313.BP1079	96.2
257313.BP1305	96.2
257313.BP1532	96.2
257313.BP2224	96.2
257313.BP3086	96.2
257313.BP3282	96.2
257313.BP3617	96.2
257313.BP1105	95.5
257313.BP0813	91.0
257313.BP1073	91.0
257313.BP1060	90.5
257313.BP1202	90.5
257313.BP3000	90.5
257313.BP3142	90.5
257313.BP3816	90.5
257313.BP2667	87.4
257313.BP1598	85.9
257313.BP1699	85.9
257313.BP2235	85.9
257313.BP2813	85.9
257313.BP3308	85.9
257313.BP0207	85.4
257313.BP0233	85.4
257313.BP0701	85.4
257313.BP1221	85.4
257313.BP1529	85.4
257313.BP2212	85.4
257313.BP2423	85.4
257313.BP2703	85.4
257313.BP3052	85.4
257313.BP0498	84.8
257313.BP0781	84.8
257313.BP1194	84.8
257313.BP2245	84.8
257313.BP2371	84.8
257313.BP3152	84.8
257313.BP1425	84.6
257313.BP2291	76.7
257313.BP0169	76.5
257313.BP2710	73.5
257313.BP2393	68.8
257313.BP2652	65.1
257313.BP3023	65.0
257313.BP0624	64.9
257313.BP1766	63.4
257313.BP1590	63.2
257313.BP3581	62.2
257313.BP3659	61.2
257313.BP2271	61.2
257313.BP3481	61.0
257313.BP0863	57.7
257313.BP3222	57.4
257313.BP3292	53.3
257313.BP3576	53.3
257313.BP2675	53.1
257313.BP2442	49.8
257313.BP3660	49.6
257313.BP2379	49.4
257313.BP2391	49.2
257313.BP0048	48.1
257313.BP0608	48.1
257313.BP1148	48.1
257313.BP1430	48.1
257313.BP1565	48.1
257313.BP1796	48.1
257313.BP2458	48.1
257313.BP2782	48.1
257313.BP3727	48.1
257313.BP1549	45.9
257313.BP0665	45.7
257313.BP0937	45.7
257313.BP3267	45.7
257313.BP0754	43.0
257313.BP0873	43.0
257313.BP1297	43.0
257313.BP1563	43.0
257313.BP2398	43.0
257313.BP2446	43.0
257313.BP2709	43.0
257313.BP0122	42.4
257313.BP0347	42.4
257313.BP1103	42.4
257313.BP1284	42.4
257313.BP1423	42.4
257313.BP1962	42.4
257313.BP2016	42.4
257313.BP2456	42.4
257313.BP1948	41.9
257313.BP3796	41.9
257313.BP3040	41.8
257313.BP0570	38.2
257313.BP1066	38.2
257313.BP3460	38.2
257313.BP3499	38.2
257313.BP3802	38.2
257313.BP3002	38.0
257313.BP3134	37.6
257313.BP3594	37.6
257313.BP0816	34.3
257313.BP1531	34.3
257313.BP2905	34.3
257313.BP3116	34.3
257313.BP3302	34.3
257313.BP3524	34.3
257313.BP3732	34.3
257313.BP3240	33.9
257313.BP3012	30.6
257313.BP3048	30.6
257313.BP3415	30.6
257313.BP1698	30.4
257313.BP0112	26.7
257313.BP1274	26.7
257313.BP3748	26.7
257313.BP1117	22.9
257313.BP1251	22.9
257313.BP1601	22.9
257313.BP1723	22.9
257313.BP2661	22.9
257313.BP2671	22.9
257313.BP2700	22.9
257313.BP2959	22.9
257313.BP2977	22.9
257313.BP3442	22.9
257313.BP0390	22.7
257313.BP0746	22.7
257313.BP3419	22.5
257313.BP1307	19.2
257313.BP2067	19.2
257313.BP3498	19.2
257313.BP2399	19.0
257313.BP2767	19.0
257313.BP2937	19.0
257313.BP2948	19.0
257313.BP3083	19.0
257313.BP3117	19.0
257313.BP3587	19.0
257313.BP2293	18.8
257313.BP2197	18.6
257313.BP0617	15.5
257313.BP1900	15.5
257313.BP0441	15.3
257313.BP1237	15.3
257313.BP1299	15.3
257313.BP2616	15.3
257313.BP3402	15.3
257313.BP1046	15.1
257313.BP1072	15.1
257313.BP1092	15.1
257313.BP2178	15.1
257313.BP3344	15.1
257313.BP3790	15.1
257313.BP0346	11.6
257313.BP1149	11.6
257313.BP1730	11.6
257313.BP2402	11.6
257313.BP3582	11.6
257313.BP0047	11.4
257313.BP0170	11.4
257313.BP0223	11.4
257313.BP0953	11.4
257313.BP1116	11.4
257313.BP1258	11.4
257313.BP1466	11.4
257313.BP1502	11.4
257313.BP1547	11.4
257313.BP1555	11.4
257313.BP1706	11.4
257313.BP2418	11.4
257313.BP2436	11.4
257313.BP2472	11.4
257313.BP2745	11.4
257313.BP3702	11.4
257313.BP0860	7.64
257313.BP1110	7.64
257313.BP2481	7.64
257313.BP2927	7.64
